messageId,sender,sentAt,payloadSize,deliveredAt,latencyMs,appLatencyMs
bf8bbaf1-b449-5e9e-bde3-5f3f3945956f,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785275935023,132.0,1785275935164,141,
6dc3ccd2-d57a-56e8-a4e3-c8b51e5757ac,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785275935026,132.0,1785275935166,140,
d4cf63ee-4c83-5f25-b7d5-c39d150ebe17,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785275936070,132.0,1785275936115,45,
a463370f-b835-55ab-bd8d-e4c65afba0dd,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785275936071,132.0,1785275936119,48,
43b5294a-9798-506c-8cae-100b0d138ceb,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785275937021,132.0,1785275937111,90,
cbbf017c-1dba-55ed-814a-5fa5e8dc0e95,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785275937023,132.0,1785275937142,119,
6d44b255-15ce-5bb5-8976-43de8401b3dc,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785275938042,132.0,1785275938133,91,
20900b06-fa90-504f-8675-131f13233a90,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785275938045,132.0,1785275938226,181,
de94ca7e-733a-536d-b448-23ddce6105fd,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785275939025,132.0,1785275939168,143,
9605299f-c1ae-5fad-ae64-f7902411917b,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785275939028,132.0,1785275939220,192,
276cace7-5074-5fab-93f5-e9a1897fc060,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785275940031,132.0,1785275940120,89,
d525bbd3-6a2d-5f28-8305-034c7a91a21d,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785275941028,132.0,1785275941194,166,
915bd56a-56a8-5899-879d-36554fc9152f,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785275941032,132.0,1785275941198,166,
80804e38-a88c-53f4-9a07-e5dfb1243046,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785275942023,132.0,1785275942118,95,
e29d10e2-2d2a-50b0-80dd-d2473c1f4641,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785275942048,132.0,1785275942120,72,
d967a217-b71c-5a86-8e80-46d13963fc2e,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785275943035,132.0,1785275943128,93,
2aea5bfb-7480-5bfe-b8b2-05205fb92235,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785275943071,132.0,1785275943131,60,
04c79b40-7a6a-5c89-bb3f-2bd7dd8dd809,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785275944044,132.0,1785275944163,119,
e47e02ba-b1e3-5b6d-9510-668d45f60dba,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785275944047,132.0,1785275944165,118,
adcd4106-b870-52b7-9704-e6578302f45f,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785275945022,132.0,1785275945288,266,
8d98389b-fa97-5f3b-8296-50cdf8753338,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785275946024,132.0,1785275946119,95,
cf9395f6-7872-5b7e-9db4-c2f3e44a5704,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785275946026,132.0,1785275946121,95,
37d6fd0c-2b5b-54a5-bfcf-8eea6fad7583,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785275947034,132.0,1785275947089,55,
f0d764f3-9038-5b9d-b950-5df879fe78f5,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785275947077,132.0,1785275947132,55,
998bc801-244d-5a8d-9863-7bb421087784,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785275948027,132.0,1785275948129,102,
db95eb82-6896-5851-bbdc-0ed46cd79eb4,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785275948071,132.0,1785275948132,61,
19642e09-caa0-5fbc-b4f7-1619cd6c0986,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785275949031,132.0,1785275949128,97,
702a4b61-9030-50d0-a404-238b6f313fc3,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785275949038,132.0,1785275949130,92,
d250768d-465f-5254-9f6d-9fe2a80bf4e7,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785275950038,132.0,1785275950137,99,
b0e89abc-085a-5889-86a7-b5512e28a520,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785275950040,132.0,1785275950139,99,
0f0303d0-5ff9-5b1d-a15d-c197da5a8b92,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785275951021,132.0,1785275951139,118,
800b2a5b-58b4-5baf-8b86-2135f18220df,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785275952073,132.0,1785275952130,57,
d94eef19-9a16-5b3a-9cea-e061e97b22c8,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785275952079,132.0,1785275952135,56,
4566ae99-b47f-5e7a-8dfb-9189533f92a5,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785275953026,132.0,1785275953159,133,
a3938cd3-f500-5137-95b2-2bec94d8cde7,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785275953033,132.0,1785275953162,129,
9b00eaab-00cd-5ea4-942b-ea3509324d1a,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785275954067,132.0,1785275954121,54,
35893a8f-288b-5303-91a7-31dd307b9807,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785275954071,132.0,1785275954199,128,
5ee98882-21e2-5c49-8c10-93b7a50fb702,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785275955039,132.0,1785275955193,154,
8911489f-98ca-5fe2-b060-c1d469b4d7cf,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785275955041,132.0,1785275955196,155,
cd289569-018a-539a-b107-a833ef809029,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785275956035,132.0,1785275956183,148,
1645fb8d-5955-506e-a63f-96bf6e306e3d,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785275996731,132.0,1785275996905,174,
f3501921-a4ab-563e-9b17-ee9f84050b3c,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785275996752,132.0,1785275996951,199,
8f4461e6-a7c0-5477-8a92-99fad9f8470e,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785275997730,132.0,1785275997848,118,
bac5e9a7-4ffb-5104-89f3-c08beac9d190,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785275997735,132.0,1785275997852,117,
ff9cc67b-f9f6-5bb0-96db-70ba85bccb4a,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785275998751,132.0,1785275998893,142,
ba34748c-9d47-5a26-9a76-e0d841e4b5ed,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785275998757,132.0,1785275998942,185,
19ab7d6e-53e9-5097-a7a4-8e25f705211d,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785275999732,132.0,1785275999923,191,
21685816-8c5d-5c91-84c5-035b5eeed457,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785275999739,132.0,1785275999977,238,
2a3a077f-2516-54a5-a70b-27276d4285ed,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276000731,132.0,1785276000816,85,
5f95b186-7d83-5ba6-b3fa-f89695f740e1,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276001734,132.0,1785276001853,119,
14b19f53-e5f3-56ae-93bf-e102b216640d,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276001737,132.0,1785276001858,121,
35efe6cb-85ac-559b-830a-b8ad917ab34e,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276002742,132.0,1785276002845,103,
50ed717a-9797-551e-93fc-7d4f9edadabb,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276002746,132.0,1785276002888,142,
dc6616e4-156e-5cc6-9cb0-be2c8f4a6596,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276003736,132.0,1785276003882,146,
79e87b09-bddc-5dbc-b6b7-2b078bfa5819,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276003739,132.0,1785276003970,231,
0d0eeebf-7273-5daf-8eba-2cf7830545f0,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276004746,132.0,1785276004872,126,
7bc47d97-977f-5096-af39-6269b12772e0,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276004748,132.0,1785276004878,130,
46b278b6-01ba-5380-bf6a-b5ba0f4d5597,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276005738,132.0,1785276005905,167,
a7e35e24-f8d7-5d5b-89a9-24fa9a8b869c,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276006740,132.0,1785276006803,63,
3c866d91-f3b6-5356-ad39-afbda2d94cc4,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276006746,132.0,1785276006894,148,
1ff3b86d-3cbb-596d-a8ba-f0a7e49e47e7,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276007737,132.0,1785276007839,102,
54ca3b63-e998-5dca-b196-8f376a38ea6a,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276007741,132.0,1785276007887,146,
d1293d68-a2fa-5a5f-a7a3-dc12f8f8cbd5,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276008754,132.0,1785276008875,121,
eaaef05c-0bf6-515a-89a4-1d71cb5fd3d3,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276008759,132.0,1785276008882,123,
f04ec97c-dc29-5c4c-84ae-43c72fae5e13,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276009730,132.0,1785276009817,87,
d394a9a1-e8d5-5b6d-b2b4-f0e632a4d40d,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276010739,132.0,1785276010808,69,
3d2902b9-6390-5ce8-9b9f-f51c799d580d,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276010745,132.0,1785276010812,67,
a10a6940-25d5-52b9-a562-a840b68689e6,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276011747,132.0,1785276011800,53,
cd06458c-51b5-5325-b43e-fa0001304764,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276011751,132.0,1785276011858,107,
7a00d08c-7dbf-5511-81ec-ab627a1c4864,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276012740,132.0,1785276012835,95,
18c6f828-0fa7-5bd3-a15d-85eb2cc29394,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276012745,132.0,1785276012838,93,
72b171ac-4145-5251-9cd6-a4ae10936775,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276013751,132.0,1785276013822,71,
22a6c4df-9ac8-5848-9693-fa82e86b43d9,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276013755,132.0,1785276013825,70,
a8f062e8-0320-5fc7-a362-c62bc304bae6,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276014740,132.0,1785276014826,86,
6166a806-93d8-5ab6-9414-75da125f76ae,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276015740,132.0,1785276015804,64,
e2c82ffa-37a1-5cfd-9bf9-0d056612584e,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276015744,132.0,1785276015848,104,
15ba0865-b7f0-5a42-b461-2259d549950f,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276016734,132.0,1785276016794,60,
35245fb8-5ab7-56ee-bc56-4ce38be3ff8d,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276016758,132.0,1785276016796,38,
05da1df2-75de-583d-a65f-ae5f76e9a995,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276017733,132.0,1785276017874,141,
49cb0c6f-dc32-5d45-ad09-241710784cfc,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276017736,132.0,1785276017876,140,
29c7ca44-2d7b-5e81-a440-7a8ce95eaa57,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276018736,132.0,1785276018865,129,
05295c6e-16e1-592e-8ceb-908bde82e17c,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276018739,132.0,1785276018868,129,
a7431fa3-1c93-507f-8bc0-f9a31cbe1fdd,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276019734,132.0,1785276019856,122,
f79363f4-2761-5ec1-9eee-5417039873fe,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276020736,132.0,1785276020843,107,
844713fe-f5ed-52fd-a828-8c874becb484,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276020740,132.0,1785276020847,107,
b89bcd40-4582-5747-9342-c9444e9c17cd,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276021736,132.0,1785276021790,54,
b65935a7-56b7-54d9-b66c-8b3fc9a63e32,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276021742,132.0,1785276021923,181,
e6ba755e-bd89-5adc-b3de-daf5bb990ad1,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276022731,132.0,1785276022870,139,
e9851aa8-27b3-5c16-b483-4d0461d24d70,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276022734,132.0,1785276022873,139,
2ceb0e0a-6dd4-59fd-a9ba-6bd2c64779c3,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276023738,132.0,1785276023817,79,
11dbece6-6554-5d3b-a25a-5cc421e4a5c4,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276024745,132.0,1785276024805,60,
b5ca85dc-966c-52e1-bbf5-10dad7c4e26a,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276024749,132.0,1785276024848,99,
4aa3ec4c-0386-5bd9-bd9a-68c14ceef4d1,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276025753,132.0,1785276025793,40,
61142c0a-f6fc-5328-8d86-5f43c5ecfbaf,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276025756,132.0,1785276025837,81,
aefd854f-ffe6-501a-80f3-d0aab4600c7a,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276026734,132.0,1785276026873,139,
4f3da43d-9bf7-58c7-a6ec-605bcb3dc2c2,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276026737,132.0,1785276026877,140,
6778bcff-60dc-5ee8-acc5-0fc8467f1c1a,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276027733,132.0,1785276027866,133,
24b3c0cf-e759-5044-8645-96de2b9a4139,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276027736,132.0,1785276027869,133,
96367bed-11c2-58a3-9a07-63abf35f0bf4,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276028731,132.0,1785276028856,125,
ffff90dc-f0ec-553f-aa6e-3ea60ad161b5,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276029730,132.0,1785276029809,79,
ca98a691-a4d5-54f5-9ec9-8c18e2e8c539,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276029735,132.0,1785276029842,107,
eced3c1f-c295-5cad-b10b-bcada430ae91,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276030732,132.0,1785276030836,104,
dfdaeb7c-891f-5762-801b-5fbdba9210b9,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276030735,132.0,1785276030930,195,
cd335803-15ce-5329-8cef-0bb36700fc66,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276031769,132.0,1785276031867,98,
40c3e5c1-195a-5cc1-b57a-de44cdd8a1c7,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276031773,132.0,1785276031869,96,
c5d8d659-8e73-59a2-a66b-229afdacd42d,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276032732,132.0,1785276032860,128,
51a1a769-162a-593b-aa3f-09fa92b2c5fa,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276032735,132.0,1785276032953,218,
22c68fd0-6cc5-526e-9ea5-c159b0648e79,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276033735,132.0,1785276033804,69,
17105b18-1a59-5c4b-84b5-2d55dd0b4059,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276034740,132.0,1785276034928,188,
94ba0ae4-9d1f-5f0b-9e3a-8baa2ffe5a7d,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276034743,132.0,1785276034931,188,
e898902b-9bf8-5b3d-a496-bf3614ff8097,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276035734,132.0,1785276035829,95,
4f09cc00-198f-54c8-a6fd-7dade1c5b5b8,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276035737,132.0,1785276035833,96,
3a2979f7-4ab9-56d0-b4a8-ddf6ea061510,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276036746,132.0,1785276036831,85,
ec0d145f-3804-5f01-b668-c90d7b7a6e89,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276036753,132.0,1785276036862,109,
55e0aef5-b0ad-56e3-b3d1-19bba86dd00d,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276037729,132.0,1785276037854,125,
80f4d045-f992-5bc9-b347-8e2a3fba6d7a,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276038739,132.0,1785276038798,59,
2141f3d1-0215-578b-8112-bebfe1f6ab27,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276038744,132.0,1785276038804,60,
5ae61e86-00e5-57fc-964d-b93ba35e3711,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276039732,132.0,1785276039882,150,
d0e4bdce-0ab9-5dc9-93d7-dc565346e373,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276039734,132.0,1785276039885,151,
87ef357d-fef3-580c-baf9-2ea3bd33bf27,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276040733,132.0,1785276040871,138,
6ad4d4a9-4b8b-50ea-87fe-1f40f7e666cf,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276040736,132.0,1785276040915,179,
97ad3555-f69b-5be6-8a73-b890d03810c6,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276041754,132.0,1785276041812,58,
95a886fa-bd26-5be0-84f3-e0ef1feb4b39,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276041757,132.0,1785276041858,101,
268c131d-2448-5c62-909a-61ded236e21f,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276042737,132.0,1785276042847,110,
9b6e0ae1-7259-5dfa-b66f-e5b6960dcb13,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276043744,132.0,1785276043847,103,
4f8779ad-e6e7-53ff-9c5b-273709bce0ac,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276043749,132.0,1785276043926,177,
d717ec58-fdb4-5bbf-a9f8-763af5d9adc3,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276044740,132.0,1785276044921,181,
3482a4fb-d516-561c-87fa-f499a9edd68d,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276044743,132.0,1785276044930,187,
a6bf832f-0708-55d1-aac9-70ecc8e8a527,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276045746,132.0,1785276045885,139,
87e3d21e-d8c5-5823-96b3-391d9940311e,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276045748,132.0,1785276045889,141,
8a9356af-93a5-5c67-ad30-dfd99919f791,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276046755,132.0,1785276046902,147,
db8f089a-5169-507e-9460-89e3b336d2db,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276046760,132.0,1785276046909,149,
cc73ceb2-0c38-58cf-97f4-285b61672a78,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276047739,132.0,1785276047850,111,
4507a7b6-ee78-598e-ba3c-9605ac598a11,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276048731,132.0,1785276048788,57,
17aa905a-bd30-5f1f-8f5c-87f3852584f6,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276048735,132.0,1785276048832,97,
edba72ea-7ea5-54d8-bc73-cb91eaeeb712,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276049743,132.0,1785276049884,141,
6903b110-5dec-53e9-8f94-c334959b86e4,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276049749,132.0,1785276049888,139,
a84e51ca-1737-58c4-bc05-69de38cb0c30,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276050732,132.0,1785276050861,129,
4ead190d-c76e-58ee-affd-35c68ab06f96,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276050738,132.0,1785276050910,172,
7aa299d4-d85e-58b2-a81e-f2465700d57b,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276051734,132.0,1785276051809,75,
d6739717-3445-51a4-af22-8f0ee9940e61,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276092902,132.0,1785276092977,75,
e0aa9c13-ee94-5fe2-9dbd-2a5e8df23dee,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276092909,132.0,1785276093023,114,
3d6e0c37-603b-5bd0-8f63-2cb33b7b0cf5,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276093893,132.0,1785276094025,132,
9f32d486-3fcb-5252-bd58-874e4fd4184d,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276093900,132.0,1785276094028,128,
02976d71-9161-5353-a092-c07ed53931d3,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276094883,132.0,1785276094960,77,
9c4079ac-e79d-53eb-b618-2be6cac0890a,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276094886,132.0,1785276094962,76,
6a7d92c9-bada-5f16-8899-8e5dd6b1c177,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276095889,132.0,1785276095948,59,
915ca859-bfbf-5cfa-bbfb-56d481f80ffd,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276095893,132.0,1785276095953,60,
13c1b493-9699-5d84-ad7c-d056b8f1fd12,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276096886,132.0,1785276096982,96,
f24fc406-40f8-511f-9a81-08fa8f7eeb4b,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276096889,132.0,1785276096987,98,
3589dbae-3e89-56f8-96cf-9e33570fb9bb,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276097888,132.0,1785276097974,86,
c1325375-9bd7-5066-8996-fc6d5e2d20ed,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276098899,132.0,1785276098964,65,
cd5d4608-3c69-5a72-9092-eef3dfb8a5ce,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276098905,132.0,1785276098968,63,
77683b39-22b8-5abc-a8d0-65056fe589a6,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276099886,132.0,1785276099951,65,
1dfb1dd4-4f34-5c3b-bf72-1da1a8cdd1f3,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276099890,132.0,1785276099955,65,
55d2ff7e-1cff-5272-ab42-796961f66cd7,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276100898,132.0,1785276100988,90,
1b3626db-0880-59e5-9c09-a4ea0c33586e,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276100905,132.0,1785276100993,88,
2b57f170-3d95-534d-b6dd-5bc82e6acbdf,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276101892,132.0,1785276101986,94,
18f271cc-e73e-5743-9515-c03cd101d0b5,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276101898,132.0,1785276101990,92,
dc637a1e-a42e-5ac3-a932-131265eac525,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276102896,132.0,1785276102967,71,
