device,t,elapsed_s,levelPct,mA,mV,mW,tempC,chargeCounterUah
0e7dde40,1785930090712,8470.0,57.0,441.7,3820.0,1687.4,36.0,1629024.0
0e7dde40,1785930120692,8500.0,57.0,536.5,3820.0,2049.4,36.0,1625098.0
0e7dde40,1785930150693,8530.0,57.0,407.3,3820.0,1555.7,36.0,1621006.0
0e7dde40,1785930180765,8560.1,57.0,468.7,3820.0,1790.6,36.0,1616923.0
0e7dde40,1785930221059,8600.4,57.0,531.6,3820.0,2030.8,36.0,1612875.0
0e7dde40,1785930251026,8630.4,57.0,432.3,3820.0,1651.3,36.0,1608953.0
0e7dde40,1785930280691,8660.0,57.0,380.9,3820.0,1454.9,36.0,1604991.0
0e7dde40,1785930290702,8670.0,56.0,380.9,3814.0,1452.6,36.0,1604991.0
0e7dde40,1785930310691,8690.0,56.0,635.1,3814.0,2422.1,36.0,1600950.0
0e7dde40,1785930340692,8720.0,56.0,417.9,3814.0,1594.0,36.0,1597020.0
0e7dde40,1785930370718,8750.0,56.0,408.6,3814.0,1558.5,36.0,1593132.0
0e7dde40,1785930400713,8780.0,56.0,491.3,3814.0,1873.9,36.0,1589176.0
0e7dde40,1785930430706,8810.0,55.0,372.9,3814.0,1422.3,36.0,1585375.0
0e7dde40,1785930461373,8840.7,55.0,382.5,3814.0,1459.0,36.0,1581432.0
0e7dde40,1785930490694,8870.0,55.0,521.8,3814.0,1990.3,36.0,1577771.0
0e7dde40,1785930520713,8900.0,55.0,516.4,3814.0,1969.4,36.0,1573722.0
0e7dde40,1785930550700,8930.0,55.0,399.9,3814.0,1525.3,36.0,1569860.0
0e7dde40,1785930560709,8940.0,55.0,399.9,3803.0,1520.9,36.0,1569860.0
0e7dde40,1785930581550,8960.9,55.0,413.1,3803.0,1570.8,36.0,1565710.0
0e7dde40,1785930620711,9000.0,55.0,414.3,3803.0,1575.5,36.0,1561717.0
0e7dde40,1785930650707,9030.0,54.0,426.2,3803.0,1620.7,36.0,1557821.0
0e7dde40,1785930680694,9060.0,54.0,415.5,3803.0,1580.1,36.0,1553752.0
0e7dde40,1785930710691,9090.0,54.0,418.4,3803.0,1591.1,36.0,1549859.0
0e7dde40,1785930740713,9120.0,54.0,570.2,3803.0,2168.5,36.0,1545943.0
0e7dde40,1785930770757,9150.1,54.0,430.4,3803.0,1637.0,36.0,1541965.0
0e7dde40,1785930800700,9180.0,53.0,781.6,3803.0,2972.2,36.0,1537867.0
0e7dde40,1785930830696,9210.0,53.0,416.1,3803.0,1582.4,36.0,1533667.0
0e7dde40,1785930840726,9220.1,53.0,416.1,3792.0,1577.9,36.0,1533667.0
0e7dde40,1785930861966,9241.3,53.0,419.6,3792.0,1591.2,36.0,1529760.0
0e7dde40,1785930890719,9270.0,53.0,503.2,3792.0,1908.3,36.0,1525823.0
0e7dde40,1785930921254,9300.6,53.0,498.7,3792.0,1890.9,36.0,1521902.0
0e7dde40,1785930950695,9330.0,53.0,435.6,3792.0,1651.9,36.0,1517924.0
0e7dde40,1785930990739,9370.1,52.0,426.2,3792.0,1616.1,36.0,1513990.0
0e7dde40,1785931020717,9400.0,52.0,433.0,3792.0,1642.1,36.0,1510109.0
0e7dde40,1785931050727,9430.1,52.0,504.5,3792.0,1912.9,36.0,1506054.0
0e7dde40,1785931080702,9460.0,52.0,414.0,3792.0,1569.8,36.0,1502160.0
0e7dde40,1785931110803,9490.1,52.0,449.4,3792.0,1704.0,36.0,1498241.0
0e7dde40,1785931140700,9520.0,51.0,421.0,3782.0,1592.2,36.0,1494300.0
0e7dde40,1785931170703,9550.0,51.0,443.9,3782.0,1678.7,36.0,1490286.0
0e7dde40,1785931200716,9580.0,51.0,455.3,3782.0,1722.0,36.0,1486408.0
0e7dde40,1785931230696,9610.0,51.0,417.6,3782.0,1579.5,36.0,1482468.0
0e7dde40,1785931260700,9640.0,51.0,547.6,3782.0,2071.2,36.0,1478479.0
0e7dde40,1785931290711,9670.0,51.0,425.3,3782.0,1608.3,36.0,1474415.0
0e7dde40,1785931320697,9700.0,51.0,437.6,3782.0,1655.1,36.0,1470452.0
0e7dde40,1785931360700,9740.0,50.0,457.9,3782.0,1731.8,36.0,1466449.0
0e7dde40,1785931390714,9770.0,50.0,609.0,3782.0,2303.1,36.0,1462181.0
0e7dde40,1785931420689,9800.0,50.0,555.3,3782.0,2100.0,36.0,1458222.0
0e7dde40,1785931430689,9810.0,50.0,555.3,3756.0,2085.6,36.0,1458222.0
0e7dde40,1785931450718,9830.0,50.0,428.5,3756.0,1609.3,36.0,1454189.0
0e7dde40,1785931480693,9860.0,50.0,403.7,3756.0,1516.5,36.0,1450263.0
0e7dde40,1785931511006,9890.3,50.0,430.8,3756.0,1617.9,36.0,1446226.0
0e7dde40,1785931540717,9920.0,50.0,415.5,3756.0,1560.6,36.0,1442289.0
0e7dde40,1785931570699,9950.0,50.0,409.4,3756.0,1537.7,36.0,1438226.0
0e7dde40,1785931601533,9980.9,49.0,474.2,3756.0,1781.2,36.0,1434285.0
0e7dde40,1785931630705,10010.0,49.0,422.5,3756.0,1587.0,36.0,1430258.0
0e7dde40,1785931660721,10040.0,49.0,433.5,3756.0,1628.2,36.0,1426339.0
0e7dde40,1785931690695,10070.0,49.0,414.0,3756.0,1554.9,36.0,1422427.0
0e7dde40,1785931720690,10100.0,49.0,431.7,3756.0,1621.3,36.0,1418509.0
0e7dde40,1785931730707,10110.0,48.0,431.7,3762.0,1623.9,36.0,1418509.0
0e7dde40,1785931762605,10141.9,48.0,417.2,3763.0,1569.8,36.0,1414566.0
0e7dde40,1785931790735,10170.1,48.0,544.1,3763.0,2047.5,36.0,1410558.0
0e7dde40,1785931820692,10200.0,48.0,399.8,3763.0,1504.4,36.0,1406419.0
0e7dde40,1785931851934,10231.3,48.0,498.3,3763.0,1875.3,36.0,1402544.0
0e7dde40,1785931881161,10260.5,48.0,479.1,3763.0,1802.9,36.0,1398596.0
0e7dde40,1785931910707,10290.0,48.0,524.6,3763.0,1974.0,36.0,1394646.0
0e7dde40,1785931940706,10320.0,47.0,428.5,3763.0,1612.3,36.0,1390769.0
0e7dde40,1785931970703,10350.0,47.0,387.9,3763.0,1459.6,36.0,1386857.0
0e7dde40,1785932000838,10380.2,47.0,473.5,3763.0,1781.7,36.0,1382870.0
0e7dde40,1785932020694,10400.0,47.0,473.5,3750.0,1775.5,36.0,1382870.0
0e7dde40,1785932030709,10410.0,47.0,533.4,3750.0,2000.4,36.0,1379009.0
0e7dde40,1785932060729,10440.1,47.0,450.3,3750.0,1688.6,36.0,1375022.0
0e7dde40,1785932090771,10470.1,46.0,414.0,3750.0,1552.4,36.0,1371190.0
0e7dde40,1785932130710,10510.0,46.0,390.6,3750.0,1464.8,36.0,1367167.0
0e7dde40,1785932160738,10540.1,46.0,419.6,3750.0,1573.6,36.0,1363145.0
0e7dde40,1785932190692,10570.0,46.0,414.6,3750.0,1554.7,36.0,1359251.0
0e7dde40,1785932220699,10600.0,46.0,411.4,3750.0,1542.7,36.0,1355313.0
0e7dde40,1785932250715,10630.0,46.0,425.9,3750.0,1597.0,36.0,1351453.0
0e7dde40,1785932280694,10660.0,46.0,429.5,3750.0,1610.7,36.0,1347280.0
0e7dde40,1785932310703,10690.0,45.0,565.3,3747.0,2118.3,36.0,1343437.0
0e7dde40,1785932341539,10720.9,45.0,506.6,3747.0,1898.2,36.0,1339635.0
0e7dde40,1785932360706,10740.0,45.0,506.6,3736.0,1892.6,36.0,1339635.0
0e7dde40,1785932370693,10750.0,45.0,591.6,3736.0,2210.1,36.0,1335621.0
0e7dde40,1785932402000,10781.3,45.0,477.4,3736.0,1783.7,36.0,1331628.0
0e7dde40,1785932430705,10810.0,45.0,496.4,3736.0,1854.4,36.0,1327483.0
0e7dde40,1785932460726,10840.1,44.0,476.2,3736.0,1779.2,36.0,1323444.0
0e7dde40,1785932490710,10870.0,44.0,414.6,3736.0,1548.9,36.0,1319375.0
0e7dde40,1785932531277,10910.6,44.0,458.2,3736.0,1711.9,36.0,1315508.0
0e7dde40,1785932560692,10940.0,44.0,457.0,3736.0,1707.3,36.0,1311529.0
0e7dde40,1785932590731,10970.1,44.0,445.4,3736.0,1664.0,36.0,1307604.0
0e7dde40,1785932620712,11000.0,44.0,639.5,3736.0,2389.1,36.0,1303581.0
0e7dde40,1785932650690,11030.0,44.0,454.1,3736.0,1696.5,36.0,1299585.0
0e7dde40,1785932680691,11060.0,43.0,431.1,3736.0,1610.4,36.0,1295667.0
0e7dde40,1785932710691,11090.0,43.0,499.1,3736.0,1864.7,36.0,1291657.0
0e7dde40,1785932741340,11120.7,43.0,419.3,3736.0,1566.5,36.0,1287706.0
0e7dde40,1785932770708,11150.0,43.0,469.8,3736.0,1755.2,36.0,1283754.0
0e7dde40,1785932800706,11180.0,42.0,484.6,3736.0,1810.5,36.0,1279580.0
0e7dde40,1785932830706,11210.0,42.0,454.6,3736.0,1698.2,36.0,1275489.0
0e7dde40,1785932860689,11240.0,42.0,520.3,3736.0,1943.9,36.0,1271693.0
0e7dde40,1785932870701,11250.0,42.0,520.3,3720.0,1935.6,35.7,1271693.0
0e7dde40,1785932890695,11270.0,42.0,477.6,3720.0,1776.7,35.7,1267750.0
0e7dde40,1785932930723,11310.0,42.0,517.6,3720.0,1925.4,35.7,1263481.0
0e7dde40,1785932960692,11340.0,42.0,431.4,3729.0,1608.6,36.0,1259447.0
0e7dde40,1785932990702,11370.0,42.0,458.2,3729.0,1708.7,36.0,1255443.0
0e7dde40,1785933020706,11400.0,41.0,428.9,3729.0,1599.5,36.0,1251459.0
0e7dde40,1785933050798,11430.1,41.0,420.1,3729.0,1566.4,36.0,1247374.0
0e7dde40,1785933080718,11460.0,41.0,483.4,3729.0,1802.6,36.0,1243491.0
0e7dde40,1785933110697,11490.0,41.0,437.9,3729.0,1633.0,36.0,1239446.0
0e7dde40,1785933140710,11520.0,41.0,503.8,3729.0,1878.8,36.0,1235600.0
0e7dde40,1785933160771,11540.1,40.0,503.8,3715.0,1871.8,36.0,1235600.0
0e7dde40,1785933170749,11550.1,40.0,482.8,3715.0,1793.5,36.0,1231615.0
0e7dde40,1785933200713,11580.0,40.0,543.2,3715.0,2018.0,36.0,1227594.0
0e7dde40,1785933230694,11610.0,40.0,468.4,3715.0,1740.3,36.0,1223487.0
0e7dde40,1785933260854,11640.2,40.0,540.6,3715.0,2008.4,36.0,1219443.0
0e7dde40,1785933300697,11680.0,40.0,452.3,3715.0,1680.2,36.0,1215401.0
0e7dde40,1785933331620,11710.9,40.0,590.8,3715.0,2194.9,36.0,1211294.0
0e7dde40,1785933360706,11740.0,39.0,624.5,3715.0,2320.2,36.0,1207135.0
0e7dde40,1785933390697,11770.0,39.0,565.0,3715.0,2099.1,36.0,1202992.0
0e7dde40,1785933420716,11800.0,39.0,440.5,3701.0,1630.4,36.0,1198902.0
0e7dde40,1785933450694,11830.0,39.0,452.6,3701.0,1675.0,36.0,1194851.0
0e7dde40,1785933480689,11860.0,39.0,424.3,3701.0,1570.5,36.0,1190702.0
0e7dde40,1785933512168,11891.5,39.0,517.9,3701.0,1916.7,36.0,1186535.0
0e7dde40,1785933540694,11920.0,39.0,421.8,3701.0,1560.9,36.0,1182350.0
0e7dde40,1785933560720,11940.0,38.0,421.8,3715.0,1566.8,36.0,1182350.0
0e7dde40,1785933571060,11950.4,38.0,619.2,3715.0,2300.3,36.0,1178033.0
0e7dde40,1785933600704,11980.0,38.0,463.3,3715.0,1721.0,36.0,1174097.0
0e7dde40,1785933630788,12010.1,38.0,443.9,3715.0,1649.0,36.0,1170127.0
0e7dde40,1785933660710,12040.0,38.0,522.8,3715.0,1942.1,36.0,1166023.0
0e7dde40,1785933683017,12062.3,37.0,522.8,3700.0,1934.2,36.0,1166023.0
0e7dde40,1785933700694,12080.0,37.0,443.6,3700.0,1641.2,36.0,1161929.0
0e7dde40,1785933733200,12112.5,37.0,451.7,3700.0,1671.1,36.0,1158013.0
0e7dde40,1785933760687,12140.0,37.0,556.8,3700.0,2060.1,36.0,1153947.0
0e7dde40,1785933790712,12170.0,37.0,425.6,3700.0,1574.6,36.0,1150002.0
0e7dde40,1785933820707,12200.0,37.0,448.1,3700.0,1658.1,36.0,1145912.0
0e7dde40,1785933850693,12230.0,37.0,414.0,3700.0,1531.7,36.0,1141917.0
0e7dde40,1785933880693,12260.0,36.0,533.0,3700.0,1972.0,36.0,1137746.0
0e7dde40,1785933910708,12290.0,36.0,526.3,3700.0,1947.2,36.0,1133689.0
0e7dde40,1785933941302,12320.6,36.0,566.2,3700.0,2095.1,36.0,1129447.0
0e7dde40,1785933950694,12330.0,36.0,566.2,3688.0,2088.3,36.0,1129447.0
0e7dde40,1785933971161,12350.5,36.0,567.6,3688.0,2093.4,36.0,1125438.0
0e7dde40,1785934000701,12380.0,36.0,453.9,3688.0,1674.2,36.0,1121264.0
0e7dde40,1785934030690,12410.0,35.0,446.8,3688.0,1647.7,36.0,1117209.0
0e7dde40,1785934070816,12450.1,35.0,470.6,3688.0,1735.5,36.0,1113241.0
0e7dde40,1785934100713,12480.0,35.0,462.3,3688.0,1705.1,36.0,1109219.0
0e7dde40,1785934130709,12510.0,35.0,458.8,3688.0,1692.2,36.0,1105105.0
0e7dde40,1785934160695,12540.0,35.0,413.7,3705.0,1532.6,35.7,1101243.0
0e7dde40,1785934190688,12570.0,35.0,445.6,3705.0,1650.8,35.7,1097368.0
0e7dde40,1785934220710,12600.0,34.0,422.1,3701.0,1562.0,35.7,1093180.0
0e7dde40,1785934251403,12630.7,34.0,434.4,3701.0,1607.8,35.7,1089140.0
0e7dde40,1785934280821,12660.1,34.0,417.2,3701.0,1544.0,35.7,1084966.0
0e7dde40,1785934310726,12690.1,34.0,488.6,3701.0,1808.2,35.7,1080874.0
0e7dde40,1785934340697,12720.0,34.0,412.7,3701.0,1527.6,35.7,1076896.0
0e7dde40,1785934370688,12750.0,33.0,470.1,3701.0,1739.9,35.7,1070763.0
0e7dde40,1785934400728,12780.1,33.0,395.7,3701.0,1464.3,35.7,1066841.0
0e7dde40,1785934430718,12810.0,33.0,489.7,3701.0,1812.2,35.7,1062866.0
0e7dde40,1785934465393,12844.7,33.0,477.3,3687.0,1759.8,36.0,1058555.0
0e7dde40,1785934501748,12881.1,33.0,433.2,3687.0,1597.2,36.0,1054526.0
0e7dde40,1785934530707,12910.0,32.0,509.8,3687.0,1879.6,36.0,1050422.0
0e7dde40,1785934560692,12940.0,32.0,518.6,3687.0,1912.2,36.0,1046324.0
0e7dde40,1785934590700,12970.0,32.0,517.0,3687.0,1906.0,36.0,1042401.0
0e7dde40,1785934620688,13000.0,32.0,408.5,3687.0,1506.0,36.0,1038379.0
0e7dde40,1785934650692,13030.0,31.0,391.2,3687.0,1442.5,36.0,1034374.0
0e7dde40,1785934680692,13060.0,31.0,599.2,3687.0,2209.3,36.0,1030272.0
0e7dde40,1785934710696,13090.0,31.0,459.0,3686.0,1691.8,36.0,1026109.0
0e7dde40,1785934740702,13120.0,31.0,468.1,3686.0,1725.5,36.0,1021985.0
0e7dde40,1785934760920,13140.2,31.0,468.1,3684.0,1724.6,36.0,1021985.0
0e7dde40,1785934770693,13150.0,31.0,566.4,3684.0,2086.6,36.0,1017892.0
0e7dde40,1785934800728,13180.1,31.0,392.9,3684.0,1447.5,36.0,1013989.0
0e7dde40,1785934830708,13210.0,31.0,515.0,3684.0,1897.2,36.0,1009870.0
0e7dde40,1785934870707,13250.0,30.0,506.1,3684.0,1864.6,36.0,1005493.0
0e7dde40,1785934900713,13280.0,30.0,412.7,3684.0,1520.6,36.0,1001529.0
0e7dde40,1785934931105,13310.4,30.0,426.2,3684.0,1570.0,36.0,997509.0
0e7dde40,1785934961185,13340.5,30.0,427.4,3684.0,1574.5,36.0,993482.0
0e7dde40,1785934990716,13370.0,30.0,449.4,3684.0,1655.5,36.0,989312.0
0e7dde40,1785935020704,13400.0,29.0,442.5,3684.0,1630.2,36.0,985237.0
0e7dde40,1785935050732,13430.1,29.0,412.4,3684.0,1519.4,36.0,981009.0
0e7dde40,1785935080979,13460.3,29.0,426.9,3684.0,1572.8,36.0,977039.0
0e7dde40,1785935110713,13490.0,29.0,566.6,3684.0,2087.2,36.0,972934.0
0e7dde40,1785935140813,13520.1,28.0,544.4,3684.0,2005.7,36.0,968968.0
0e7dde40,1785935170694,13550.0,28.0,526.7,3684.0,1940.5,36.0,964879.0
0e7dde40,1785935200717,13580.0,28.0,539.5,3669.0,1979.6,36.0,960869.0
0e7dde40,1785935240697,13620.0,28.0,502.8,3669.0,1844.7,36.0,956836.0
0e7dde40,1785935271715,13651.0,28.0,439.9,3669.0,1614.0,36.0,952667.0
0e7dde40,1785935301497,13680.8,28.0,424.2,3669.0,1556.4,36.0,948417.0
0e7dde40,1785935331140,13710.5,27.0,519.9,3669.0,1907.4,36.0,944449.0
0e7dde40,1785935361817,13741.1,27.0,440.5,3675.0,1618.9,36.0,940407.0
0e7dde40,1785935391916,13771.2,27.0,609.9,3675.0,2241.3,36.0,936392.0
0e7dde40,1785935422151,13801.5,27.0,410.8,3675.0,1509.6,36.0,932279.0
0e7dde40,1785935440696,13820.0,26.0,410.8,3678.0,1510.8,36.0,932279.0
0e7dde40,1785935450708,13830.0,26.0,401.2,3678.0,1475.4,36.0,928143.0
0e7dde40,1785935480720,13860.0,26.0,488.9,3678.0,1798.1,36.0,923873.0
0e7dde40,1785935510689,13890.0,26.0,447.8,3678.0,1647.2,36.0,919863.0
0e7dde40,1785935540702,13920.0,26.0,429.2,3678.0,1578.7,36.0,915841.0
0e7dde40,1785935571578,13950.9,26.0,644.2,3678.0,2369.4,36.0,911828.0
0e7dde40,1785935600756,13980.1,26.0,434.0,3678.0,1596.1,36.0,907839.0
0e7dde40,1785935640694,14020.0,25.0,412.1,3678.0,1515.8,36.0,903529.0
0e7dde40,1785935670713,14050.0,25.0,423.1,3678.0,1556.2,36.0,899551.0
0e7dde40,1785935680709,14060.0,25.0,423.1,3671.0,1553.3,36.0,899551.0
0e7dde40,1785935700695,14080.0,25.0,446.6,3671.0,1639.5,36.0,895440.0
0e7dde40,1785935730719,14110.0,25.0,436.7,3671.0,1603.1,36.0,891346.0
0e7dde40,1785935760877,14140.2,24.0,440.8,3671.0,1618.3,36.0,887199.0
0e7dde40,1785935790718,14170.0,24.0,525.7,3671.0,1929.7,36.0,883155.0
0e7dde40,1785935820703,14200.0,24.0,554.0,3671.0,2033.9,36.0,879013.0
0e7dde40,1785935850730,14230.1,24.0,548.4,3671.0,2013.2,36.0,875011.0
0e7dde40,1785935880702,14260.0,24.0,444.9,3671.0,1633.4,36.0,870985.0
0e7dde40,1785935910700,14290.0,24.0,527.3,3671.0,1935.9,36.0,866887.0
0e7dde40,1785935930687,14310.0,23.0,527.3,3652.0,1925.8,36.0,866887.0
0e7dde40,1785935940704,14320.0,23.0,459.0,3652.0,1676.2,36.0,862789.0
0e7dde40,1785935960698,14340.0,23.0,459.0,3659.0,1679.4,36.0,862789.0
0e7dde40,1785935970931,14350.3,23.0,413.1,3659.0,1511.4,36.0,858748.0
0e7dde40,1785936010704,14390.0,23.0,405.9,3659.0,1485.1,36.0,854729.0
0e7dde40,1785936040717,14420.0,23.0,591.4,3659.0,2164.0,36.0,850684.0
0e7dde40,1785936070689,14450.0,22.0,506.7,3659.0,1854.2,36.0,846620.0
0e7dde40,1785936100709,14480.0,22.0,610.3,3659.0,2233.3,36.0,842539.0
0e7dde40,1785936130719,14510.0,22.0,586.8,3659.0,2147.3,36.0,838423.0
0e7dde40,1785936160708,14540.0,22.0,461.1,3659.0,1687.2,36.0,834394.0
0e7dde40,1785936190712,14570.0,22.0,439.9,3659.0,1609.6,36.0,830541.0
0e7dde40,1785936200700,14580.0,22.0,439.9,3657.0,1608.7,36.0,830541.0
0e7dde40,1785936220709,14600.0,22.0,450.3,3657.0,1646.7,36.0,826510.0
0e7dde40,1785936250995,14630.3,22.0,449.4,3657.0,1643.3,36.0,822501.0
0e7dde40,1785936280700,14660.0,21.0,575.6,3657.0,2104.8,36.0,818333.0
0e7dde40,1785936310696,14690.0,21.0,476.8,3657.0,1743.8,36.0,814421.0
0e7dde40,1785936340710,14720.0,21.0,431.4,3657.0,1577.5,36.0,810500.0
0e7dde40,1785936370714,14750.0,21.0,454.7,3657.0,1662.9,36.0,806533.0
0e7dde40,1785936411887,14791.2,20.0,331.7,3657.0,1213.1,36.0,802492.0
0e7dde40,1785936440841,14820.2,20.0,449.1,3657.0,1642.2,36.0,798386.0
0e7dde40,1785936470699,14850.0,20.0,444.2,3649.0,1620.8,36.0,794422.0
0e7dde40,1785936500695,14880.0,20.0,465.1,3649.0,1697.1,36.0,790318.0
0e7dde40,1785936531217,14910.5,20.0,786.1,3649.0,2868.6,36.0,786096.0
0e7dde40,1785936560714,14940.0,20.0,436.2,3648.0,1591.4,36.0,781985.0
0e7dde40,1785936590697,14970.0,20.0,574.6,3648.0,2096.3,36.0,777904.0
0e7dde40,1785936620715,15000.0,19.0,438.4,3648.0,1599.2,36.0,774064.0
0e7dde40,1785936650702,15030.0,19.0,534.2,3648.0,1948.8,36.0,769871.0
0e7dde40,1785936680696,15060.0,19.0,615.4,3648.0,2244.9,36.0,765737.0
0e7dde40,1785936710712,15090.0,19.0,430.8,3648.0,1571.4,36.0,761674.0
0e7dde40,1785936740707,15120.0,19.0,423.7,3648.0,1545.8,36.0,757623.0
0e7dde40,1785936750709,15130.0,19.0,423.7,3644.0,1544.1,36.0,757623.0
0e7dde40,1785936780700,15160.0,19.0,455.0,3644.0,1658.1,36.0,753597.0
0e7dde40,1785936810697,15190.0,19.0,444.8,3644.0,1620.8,36.0,749457.0
0e7dde40,1785936840730,15220.1,18.0,418.2,3644.0,1524.1,36.0,745451.0
0e7dde40,1785936870694,15250.0,18.0,483.1,3644.0,1760.4,36.0,741181.0
0e7dde40,1785936900692,15280.0,18.0,428.0,3644.0,1559.7,36.0,737363.0
0e7dde40,1785936931129,15310.5,18.0,498.3,3644.0,1816.0,36.0,733243.0
0e7dde40,1785936960766,15340.1,17.0,440.2,3644.0,1604.1,36.0,729258.0
0e7dde40,1785936990706,15370.0,17.0,537.7,3644.0,1959.4,36.0,725097.0
0e7dde40,1785937020703,15400.0,17.0,443.7,3632.0,1611.6,36.0,720967.0
0e7dde40,1785937050718,15430.0,17.0,628.5,3632.0,2282.7,36.0,716733.0
0e7dde40,1785937080703,15460.0,17.0,514.1,3632.0,1867.1,36.0,712561.0
0e7dde40,1785937110693,15490.0,17.0,395.2,3632.0,1435.4,36.0,708610.0
0e7dde40,1785937140688,15520.0,17.0,446.0,3632.0,1619.9,36.0,704406.0
0e7dde40,1785937160711,15540.0,17.0,446.0,3626.0,1617.2,36.0,704406.0
0e7dde40,1785937180706,15560.0,16.0,441.6,3626.0,1601.2,36.0,700519.0
0e7dde40,1785937210702,15590.0,16.0,418.2,3626.0,1516.5,36.0,696421.0
0e7dde40,1785937240694,15620.0,16.0,405.0,3626.0,1468.4,36.0,692395.0
0e7dde40,1785937270727,15650.1,16.0,413.5,3626.0,1499.4,36.0,688296.0
1ce83c92,1785921612222,0.0,100.0,180.4,4355.0,785.5,33.5,2650847.0
1ce83c92,1785921622224,10.0,100.0,384.5,4355.0,1674.6,33.5,2648140.0
1ce83c92,1785921652242,40.0,100.0,771.5,4355.0,3359.8,33.5,2641500.0
1ce83c92,1785921684224,72.0,100.0,747.8,4355.0,3256.8,33.5,2633656.0
1ce83c92,1785921714667,102.4,100.0,382.8,4355.0,1667.3,33.5,2629768.0
1ce83c92,1785921741427,129.2,100.0,439.8,4355.0,1915.1,33.5,2626151.0
1ce83c92,1785921786632,174.4,99.0,606.8,4355.0,2642.8,33.5,2620950.0
1ce83c92,1785921805408,193.2,99.0,366.2,4355.0,1594.8,33.5,2616461.0
1ce83c92,1785921838611,226.4,99.0,447.7,4355.0,1949.7,33.5,2612913.0
1ce83c92,1785921893391,281.2,99.0,556.3,4355.0,2422.8,33.5,2605784.0
1ce83c92,1785921933077,320.9,99.0,444.8,4355.0,1937.1,33.5,2600507.0
1ce83c92,1785921969708,357.5,99.0,315.9,4355.0,1375.5,33.5,2596854.0
1ce83c92,1785921989767,377.5,99.0,357.5,4355.0,1557.0,33.5,2593236.0
1ce83c92,1785922011668,399.4,98.0,357.5,4192.0,1498.7,35.2,2593236.0
1ce83c92,1785922033314,421.1,98.0,465.5,4192.0,1951.6,35.2,2589709.0
1ce83c92,1785922066434,454.2,98.0,360.4,4192.0,1510.8,35.2,2586326.0
1ce83c92,1785922115662,503.4,98.0,460.8,4192.0,1931.7,35.2,2579377.0
1ce83c92,1785922174759,562.5,98.0,421.4,4171.0,1757.8,35.2,2572470.0
1ce83c92,1785922236253,624.0,97.0,362.4,4171.0,1511.5,35.2,2565168.0
1ce83c92,1785922267144,654.9,97.0,349.6,4171.0,1458.1,35.2,2561478.0
1ce83c92,1785922306725,694.5,97.0,374.1,4171.0,1560.6,35.2,2557813.0
1ce83c92,1785922340570,728.3,97.0,379.5,4171.0,1582.8,35.2,2554073.0
1ce83c92,1785922359773,747.6,97.0,390.9,4170.0,1630.2,35.5,2550673.0
1ce83c92,1785922407664,795.4,97.0,438.2,4170.0,1827.4,35.5,2547015.0
1ce83c92,1785922443010,830.8,96.0,357.8,4170.0,1492.1,35.5,2543394.0
1ce83c92,1785922452833,840.6,96.0,346.1,4170.0,1443.1,35.5,2539950.0
1ce83c92,1785922495081,882.9,96.0,342.6,4170.0,1428.5,35.5,2536333.0
1ce83c92,1785922536435,924.2,96.0,368.8,4170.0,1537.9,35.5,2532751.0
1ce83c92,1785922577997,965.8,96.0,347.1,4170.0,1447.6,35.5,2525696.0
1ce83c92,1785922609035,996.8,95.0,447.7,4170.0,1866.9,35.5,2522214.0
1ce83c92,1785922665173,1053.0,95.0,370.9,4170.0,1546.8,35.5,2518684.0
1ce83c92,1785922669207,1057.0,95.0,597.1,4170.0,2489.8,35.5,2515160.0
1ce83c92,1785922711557,1099.3,95.0,372.6,4118.0,1534.4,36.0,2511626.0
1ce83c92,1785922760826,1148.6,95.0,344.8,4157.0,1433.5,36.0,2508054.0
1ce83c92,1785922762619,1150.4,95.0,533.7,4157.0,2218.8,36.0,2504590.0
1ce83c92,1785922811035,1198.8,95.0,455.5,4157.0,1893.4,36.0,2500819.0
1ce83c92,1785922824851,1212.6,95.0,427.1,4157.0,1775.4,36.0,2497098.0
1ce83c92,1785922861378,1249.2,94.0,376.7,4157.0,1566.1,36.0,2493468.0
1ce83c92,1785922911744,1299.5,94.0,425.0,4157.0,1766.5,36.0,2489638.0
1ce83c92,1785922917561,1305.3,94.0,461.4,4157.0,1918.1,36.0,2485759.0
1ce83c92,1785922961589,1349.4,94.0,420.8,4157.0,1749.4,36.0,2482194.0
1ce83c92,1785923010000,1397.8,94.0,360.4,4157.0,1498.2,36.0,2478559.0
1ce83c92,1785923011802,1399.6,93.0,511.2,4141.0,2116.7,36.2,2475051.0
1ce83c92,1785923057579,1445.4,93.0,378.0,4141.0,1565.1,36.2,2471438.0
1ce83c92,1785923093714,1481.5,93.0,427.7,4141.0,1771.1,36.2,2467788.0
1ce83c92,1785923103939,1491.7,93.0,555.4,4141.0,2300.0,36.2,2464258.0
1ce83c92,1785923141549,1529.3,93.0,347.4,4141.0,1438.7,36.2,2461087.0
1ce83c92,1785923174700,1562.5,93.0,335.7,4141.0,1390.1,36.2,2457809.0
1ce83c92,1785923200533,1588.3,93.0,429.1,4141.0,1776.8,36.2,2454540.0
1ce83c92,1785923234903,1622.7,93.0,375.1,4141.0,1553.1,36.2,2451156.0
1ce83c92,1785923262678,1650.5,92.0,352.8,4141.0,1460.9,36.2,2447772.0
1ce83c92,1785923301071,1688.8,92.0,431.4,4141.0,1786.3,36.2,2444288.0
